microplastics_measurement,unit,concentration_class_range,mesh_size_mm,lat,lon
0.0,pieces/m3,0-0.0005,0.33,-33.1071,-82.387
0.0,pieces/m3,0-0.0005,0.33,-33.0195,-83.4213
0.007571,pieces/m3,0.005-1,0.33,-32.9105,-84.4851
0.01022,pieces/m3,0.005-1,0.33,-32.8038,-86.2393
0.018582,pieces/m3,0.005-1,0.33,-32.7309,-86.3835
0.0146,pieces/m3,0.005-1,0.33,-32.5685,-87.4243
0.084428,pieces/m3,0.005-1,0.33,-32.3817,-88.1103
0.019781,pieces/m3,0.005-1,0.33,-32.2052,-89.4267
0.057233,pieces/m3,0.005-1,0.33,-31.978,-90.4108
0.019163,pieces/m3,0.005-1,0.33,-31.8065,-91.3445
0.112423,pieces/m3,0.005-1,0.33,-31.5774,-92.3432
0.102203,pieces/m3,0.005-1,0.33,-31.3878,-93.3457
0.028745,pieces/m3,0.005-1,0.33,-31.1743,-94.3172
0.061692,pieces/m3,0.005-1,0.33,-30.9504,-95.3477
0.079638,pieces/m3,0.005-1,0.33,-30.5732,-96.2025
0.390376,pieces/m3,0.005-1,0.33,-30.2413,-97.0948
0.666079,pieces/m3,0.005-1,0.33,-29.8994,-97.9295
0.268282,pieces/m3,0.005-1,0.33,-29.5605,-98.8063
0.719204,pieces/m3,0.005-1,0.33,-29.3441,-99.7966
0.798458,pieces/m3,0.005-1,0.33,-29.1922,-100.739
4.42828,pieces/m3,1-10,0.33,-29.0453,-101.7302
1.303493,pieces/m3,1-10,0.33,-28.8929,-102.5777
0.403431,pieces/m3,0.005-1,0.33,-28.7311,-103.5486
0.984862,pieces/m3,0.005-1,0.33,-28.5805,-104.3963
0.507228,pieces/m3,0.005-1,0.33,-28.33,-105.331
0.176299,pieces/m3,0.005-1,0.33,-28.1885,-106.3073
0.062052,pieces/m3,0.005-1,0.33,-27.8781,-107.246
1.133215,pieces/m3,1-10,0.33,-27.5502,-108.0495
0.543718,pieces/m3,0.005-1,0.33,-27.2818,-108.9362
0.1746,pieces/m3,0.005-1,0.33,-27.022,-110.9803
0.130396,pieces/m3,0.005-1,0.33,-26.8718,-111.9128
0.034899,pieces/m3,0.005-1,0.33,-26.6982,-112.871
0.019781,pieces/m3,0.005-1,0.33,-26.6027,-113.8575
0.008287,pieces/m3,0.005-1,0.33,-26.5353,-114.8312
0.0,pieces/m3,0-0.0005,0.33,-26.3318,-115.7358
0.074009,pieces/m3,0.005-1,0.33,-26.238,-116.6753
0.045423,pieces/m3,0.005-1,0.33,-26.1643,-117.5795
0.007487,pieces/m3,0.005-1,0.33,-26.0652,-118.5125
0.143084,pieces/m3,0.005-1,0.33,-26.0422,-119.432
0.08233,pieces/m3,0.005-1,0.33,-25.9512,-120.4278
0.051101,pieces/m3,0.005-1,0.33,-25.8596,-121.3422
0.023585,pieces/m3,0.005-1,0.33,-25.5538,-122.2008
0.018036,pieces/m3,0.005-1,0.33,-25.2705,-123.2543
0.163524,pieces/m3,0.005-1,0.33,-24.9669,-123.9391
0.313656,pieces/m3,0.005-1,0.33,-24.6527,-124.7923
0.284423,pieces/m3,0.005-1,0.33,-24.5847,-125.7344
0.109773,pieces/m3,0.005-1,0.33,-24.4952,-126.6168
0.061322,pieces/m3,0.005-1,0.33,-26.5485,106.8701
0.077904,pieces/m3,0.005-1,0.33,-24.3947,99.5107
0.109123,pieces/m3,0.005-1,0.33,-24.4876,98.1066
1.286257,pieces/m3,1-10,0.33,-24.4935,96.4434
0.178068,pieces/m3,0.005-1,0.33,-24.0191,94.8233
0.248344,pieces/m3,0.005-1,0.33,-21.4145,75.2972
0.058202,pieces/m3,0.005-1,0.33,-21.2668,72.1455
0.32823,pieces/m3,0.005-1,0.33,-21.049,68.4367
1.901534,pieces/m3,1-10,0.33,-20.6787,64.942
0.068356,pieces/m3,0.005-1,0.33,-20.2472,61.6722
0.261157,pieces/m3,0.005-1,0.33,43.6823,7.699
0.395915,pieces/m3,0.005-1,0.33,43.7653,8.0349
1.806665,pieces/m3,1-10,0.33,44.1738,8.9859
8.030516,pieces/m3,1-10,0.33,44.2934,9.2035
2.233436,pieces/m3,1-10,0.33,43.8789,9.3394
0.303079,pieces/m3,0.005-1,0.33,43.2046,8.999
1.37742,pieces/m3,1-10,0.33,42.8895,10.2292
9.402886,pieces/m3,1-10,0.33,42.8428,10.2831
0.670899,pieces/m3,0.005-1,0.33,42.9838,9.3248
0.918317,pieces/m3,0.005-1,0.33,42.7337,9.0328
1.650628,pieces/m3,1-10,0.33,42.8743,8.2616
0.398427,pieces/m3,0.005-1,0.33,42.8568,8.317
2.012023,pieces/m3,1-10,0.33,42.7962,8.4162
0.314502,pieces/m3,0.005-1,0.33,42.757,8.4698
0.307358,pieces/m3,0.005-1,0.33,42.7252,8.5102
0.295975,pieces/m3,0.005-1,0.33,42.6938,8.5717
1.00176,pieces/m3,1-10,0.33,42.6544,8.6121
2.014904,pieces/m3,1-10,0.33,42.6225,8.6588
3.802136,pieces/m3,1-10,0.33,42.6043,8.7248
0.320454,pieces/m3,0.005-1,0.33,42.8195,8.3553
0.557798,pieces/m3,0.005-1,0.33,43.2464,8.0701
1.13745,pieces/m3,1-10,0.33,43.5498,8.6342
0.574977,pieces/m3,0.005-1,0.33,43.4473,8.3581
0.477478,pieces/m3,0.005-1,0.33,43.0758,6.384
4.860814,pieces/m3,1-10,0.33,43.0032,6.3696
0.0,pieces/m3,0-0.0005,0.33,43.063,5.8787
0.0,pieces/m3,0-0.0005,0.33,43.3181,5.1862
0.0,pieces/m3,0-0.0005,0.33,43.3203,5.1988
0.136604,pieces/m3,0.005-1,0.33,43.3241,5.1659
0.0,pieces/m3,0-0.0005,0.33,43.3003,5.246
0.126495,pieces/m3,0.005-1,0.33,43.2609,4.9354
0.09958,pieces/m3,0.005-1,0.33,43.0098,4.3971
0.118574,pieces/m3,0.005-1,0.33,42.8136,3.9276
0.120409,pieces/m3,0.005-1,0.33,42.5295,3.1341
0.213434,pieces/m3,0.005-1,0.33,42.4627,3.3037
0.43785,pieces/m3,0.005-1,0.33,42.3302,3.4784
1.343269,pieces/m3,1-10,0.33,42.2513,3.6462
0.127594,pieces/m3,0.005-1,0.33,42.2428,8.5225
0.400568,pieces/m3,0.005-1,0.33,42.3235,8.5842
0.537604,pieces/m3,0.005-1,0.33,43.5743,7.393
0.499663,pieces/m3,0.005-1,0.33,-60.3388,-60.5325
0.495175,pieces/m3,0.005-1,0.33,-63.8753,-56.0937
0.117367,pieces/m3,0.005-1,0.33,-63.3871,-56.801
0.011947,pieces/m3,0.005-1,0.33,-57.7642,-67.0034
0.009383,pieces/m3,0.005-1,0.33,-39.6298,-76.9828
0.005087,pieces/m3,0.005-1,0.33,-34.1697,-73.0895
0.015594,pieces/m3,0.005-1,0.33,-33.6899,-72.0005
0.274584,pieces/m3,0.005-1,0.33,36.0533,-33.9307
0.057574,pieces/m3,0.005-1,0.33,35.2107,-33.9168
0.628887,pieces/m3,0.005-1,0.33,34.4452,-34.4855
0.930044,pieces/m3,0.005-1,0.33,33.7943,-35.1402
0.367589,pieces/m3,0.005-1,0.33,33.4238,-35.0883
0.279013,pieces/m3,0.005-1,0.33,32.6252,-36.4067
0.168294,pieces/m3,0.005-1,0.33,31.8113,-36.8788
0.239154,pieces/m3,0.005-1,0.33,30.9254,-37.0622
0.159436,pieces/m3,0.005-1,0.33,30.0679,-37.1043
0.292299,pieces/m3,0.005-1,0.33,29.144,-37.2309
0.150579,pieces/m3,0.005-1,0.33,28.3091,-37.4031
0.128435,pieces/m3,0.005-1,0.33,27.4098,-37.3969
0.106291,pieces/m3,0.005-1,0.33,26.5065,-37.3597
0.093004,pieces/m3,0.005-1,0.33,25.5796,-37.2534
0.354302,pieces/m3,0.005-1,0.33,26.3333,-37.7217
2.032809,pieces/m3,1-10,0.33,27.1974,-38.1324
1.009762,pieces/m3,1-10,0.33,28.1603,-38.518
0.938901,pieces/m3,0.005-1,0.33,28.9639,-38.8362
1.74051,pieces/m3,1-10,0.33,29.8048,-39.3083
0.203724,pieces/m3,0.005-1,0.33,30.6054,-39.6499
1.031906,pieces/m3,1-10,0.33,31.3922,-40.0811
0.823753,pieces/m3,0.005-1,0.33,32.1936,-40.6542
2.617408,pieces/m3,1-10,0.33,33.0022,-41.2924
1.567788,pieces/m3,1-10,0.33,32.195,-41.6066
1.120481,pieces/m3,1-10,0.33,31.3751,-41.7579
0.823753,pieces/m3,0.005-1,0.33,30.5189,-42.0936
0.491595,pieces/m3,0.005-1,0.33,29.695,-42.4807
0.341016,pieces/m3,0.005-1,0.33,28.849,-42.5947
0.735177,pieces/m3,0.005-1,0.33,28.0164,-42.8324
0.332158,pieces/m3,0.005-1,0.33,27.1221,-42.9629
0.717462,pieces/m3,0.005-1,0.33,26.2599,-43.1399
0.239154,pieces/m3,0.005-1,0.33,26.8508,-43.773
1.5235,pieces/m3,1-10,0.33,27.5769,-44.3386
6.457159,pieces/m3,1-10,0.33,28.33,-44.9782
1.877802,pieces/m3,1-10,0.33,29.0401,-45.484
0.810466,pieces/m3,0.005-1,0.33,29.7322,-46.0428
1.696222,pieces/m3,1-10,0.33,30.5454,-46.6554
3.047,pieces/m3,1-10,0.33,31.2709,-47.178
0.894613,pieces/m3,0.005-1,0.33,32.0609,-47.6879
0.0,pieces/m3,0-0.0005,0.33,33.1602,-48.2675
0.0,pieces/m3,0-0.0005,0.33,-39.3127,163.5895
0.008648,pieces/m3,0.005-1,0.33,-39.3162,163.5735
0.0,pieces/m3,0-0.0005,0.33,-39.3195,163.5565
0.011881,pieces/m3,0.005-1,0.33,-39.9554,160.4171
0.027478,pieces/m3,0.005-1,0.33,-40.049,160.0994
0.010144,pieces/m3,0.005-1,0.33,-40.0599,160.1041
0.017808,pieces/m3,0.005-1,0.33,-40.6377,155.8846
0.040683,pieces/m3,0.005-1,0.33,-40.6433,155.8671
0.0,pieces/m3,0-0.0005,0.33,-40.6229,155.9181
0.009826,pieces/m3,0.005-1,0.33,-41.1361,152.2775
0.0,pieces/m3,0-0.0005,0.33,-41.1398,152.2646
0.022627,pieces/m3,0.005-1,0.33,-41.1421,152.2508
0.287172,pieces/m3,0.005-1,0.33,-43.5753,145.7961
0.213438,pieces/m3,0.005-1,0.33,-43.57,145.7886
0.08505,pieces/m3,0.005-1,0.33,-43.5637,145.7829
0.269326,pieces/m3,0.005-1,0.33,-41.9208,144.5409
0.037994,pieces/m3,0.005-1,0.33,-41.9183,144.539
0.0,pieces/m3,0-0.0005,0.33,-41.9157,144.5373
0.022208,pieces/m3,0.005-1,0.33,-39.0405,142.4134
0.020073,pieces/m3,0.005-1,0.33,-39.0374,142.4005
0.015479,pieces/m3,0.005-1,0.33,-39.0338,142.3859
0.011654,pieces/m3,0.005-1,0.33,-37.8855,139.8236
0.01047,pieces/m3,0.005-1,0.33,-37.8764,139.8181
0.097363,pieces/m3,0.005-1,0.33,-37.8677,139.8136
0.013055,pieces/m3,0.005-1,0.33,-36.0524,135.6864
0.03837,pieces/m3,0.005-1,0.33,-36.0455,135.6857
0.0,pieces/m3,0-0.0005,0.33,-36.0362,135.6764
0.009719,pieces/m3,0.005-1,0.33,-35.4797,132.1763
0.0,pieces/m3,0-0.0005,0.33,-35.4777,132.1626
0.0,pieces/m3,0-0.0005,0.33,-35.4756,132.1486
0.0,pieces/m3,0-0.0005,0.33,-35.0721,127.2582
0.0,pieces/m3,0-0.0005,0.33,-35.0723,127.2351
0.0,pieces/m3,0-0.0005,0.33,-35.0729,127.2253
0.0,pieces/m3,0-0.0005,0.33,-34.6047,121.815
0.0,pieces/m3,0-0.0005,0.33,-34.6069,121.8093
0.0,pieces/m3,0-0.0005,0.33,-34.6099,121.797
0.0,pieces/m3,0-0.0005,0.33,-35.3157,118.62
0.0,pieces/m3,0-0.0005,0.33,-35.3172,118.6137
0.0,pieces/m3,0-0.0005,0.33,-35.3183,118.6074
0.011117,pieces/m3,0.005-1,0.33,-33.1157,114.481
0.0,pieces/m3,0-0.0005,0.33,-33.12,114.4594
0.0,pieces/m3,0-0.0005,0.33,-33.1238,114.4373
0.008853,pieces/m3,0.005-1,0.33,-41.8951,148.4559
0.02562,pieces/m3,0.005-1,0.33,-41.8806,148.4923
0.019631,pieces/m3,0.005-1,0.33,-41.8728,148.5091
0.0,pieces/m3,0-0.0005,0.33,-39.6546,148.8843
0.0,pieces/m3,0-0.0005,0.33,-39.6467,148.8677
0.0,pieces/m3,0-0.0005,0.33,-39.6342,148.8566
0.03981,pieces/m3,0.005-1,0.33,-37.6376,150.3985
0.033115,pieces/m3,0.005-1,0.33,-37.6223,150.4009
0.008872,pieces/m3,0.005-1,0.33,-37.608,150.4028
0.07471,pieces/m3,0.005-1,0.33,-35.4004,150.8417
0.214871,pieces/m3,0.005-1,0.33,-35.3924,150.8461
0.052609,pieces/m3,0.005-1,0.33,-35.3842,150.8507
0.024185,pieces/m3,0.005-1,0.33,-33.8782,152.0069
0.076745,pieces/m3,0.005-1,0.33,-33.8716,152.0142
0.048233,pieces/m3,0.005-1,0.33,-33.8659,152.0208
0.059696,pieces/m3,0.005-1,0.33,-33.1692,152.6955
0.238998,pieces/m3,0.005-1,0.33,-33.1646,152.7014
0.394594,pieces/m3,0.005-1,0.33,-33.1609,152.7061
0.01221,pieces/m3,0.005-1,0.33,-31.0332,153.3714
0.023892,pieces/m3,0.005-1,0.33,-31.0353,153.3628
0.055017,pieces/m3,0.005-1,0.33,-31.0353,153.3573
0.124892,pieces/m3,0.005-1,0.33,-28.3415,153.9219
0.263013,pieces/m3,0.005-1,0.33,-28.3396,153.9234
0.373859,pieces/m3,0.005-1,0.33,-28.3363,153.9244
0.088321,pieces/m3,0.005-1,0.33,-26.7254,153.3785
0.054101,pieces/m3,0.005-1,0.33,-26.7152,153.3799
0.077104,pieces/m3,0.005-1,0.33,-26.704,153.3803
0.009288,pieces/m3,0.005-1,0.33,-24.9128,155.2055
0.0,pieces/m3,0-0.0005,0.33,-24.9225,155.1969
0.0,pieces/m3,0-0.0005,0.33,-24.9395,155.1771
0.060787,pieces/m3,0.005-1,0.33,-23.8691,162.3485
0.087486,pieces/m3,0.005-1,0.33,-23.8667,162.3655
0.110204,pieces/m3,0.005-1,0.33,-23.8643,162.3813
0.007699,pieces/m3,0.005-1,0.33,-23.212,166.6269
0.0,pieces/m3,0-0.0005,0.33,-23.2089,166.6428
0.0,pieces/m3,0-0.0005,0.33,-23.2058,166.6593
0.007804,pieces/m3,0.005-1,0.33,-21.7654,170.6294
0.075792,pieces/m3,0.005-1,0.33,-21.7565,170.6449
0.02084,pieces/m3,0.005-1,0.33,-21.7469,170.6615
0.40401,pieces/m3,0.005-1,0.33,-18.5685,176.5024
0.068764,pieces/m3,0.005-1,0.33,-18.5777,176.4901
0.031306,pieces/m3,0.005-1,0.33,-18.5851,176.4799
0.092784,pieces/m3,0.005-1,0.33,-19.9823,174.9867
0.084603,pieces/m3,0.005-1,0.33,-19.9931,174.9779
0.04737,pieces/m3,0.005-1,0.33,-20.0037,174.9692
0.011834,pieces/m3,0.005-1,0.33,-21.2832,173.5759
0.010026,pieces/m3,0.005-1,0.33,-21.2887,173.5634
0.016392,pieces/m3,0.005-1,0.33,-21.2977,173.5556
0.016098,pieces/m3,0.005-1,0.33,-22.5974,172.1044
0.009117,pieces/m3,0.005-1,0.33,-22.6026,172.0898
0.035071,pieces/m3,0.005-1,0.33,-22.6078,172.0762
0.0,pieces/m3,0-0.0005,0.33,-23.7533,170.5329
0.0,pieces/m3,0-0.0005,0.33,-23.7615,170.5216
0.0,pieces/m3,0-0.0005,0.33,-23.7698,170.5103
0.00883,pieces/m3,0.005-1,0.33,-25.0757,168.7064
0.0,pieces/m3,0-0.0005,0.33,-25.0842,168.6944
0.0,pieces/m3,0-0.0005,0.33,-25.0929,168.6825
0.008894,pieces/m3,0.005-1,0.33,-26.289,167.0086
0.0,pieces/m3,0-0.0005,0.33,-26.2961,166.9962
0.00912,pieces/m3,0.005-1,0.33,-26.3028,166.9834
0.008896,pieces/m3,0.005-1,0.33,-27.5323,165.1923
0.008799,pieces/m3,0.005-1,0.33,-27.5442,165.1843
0.0,pieces/m3,0-0.0005,0.33,-27.5561,165.1763
0.008155,pieces/m3,0.005-1,0.33,-35.649,155.0695
0.0,pieces/m3,0-0.0005,0.33,-35.6615,155.0586
0.0,pieces/m3,0-0.0005,0.33,-35.6732,155.0482
0.044942,pieces/m3,0.005-1,0.33,-37.3779,153.5364
0.094724,pieces/m3,0.005-1,0.33,-37.3894,153.526
0.092772,pieces/m3,0.005-1,0.33,-37.4107,153.5144
0.057406,pieces/m3,0.005-1,0.33,-42.286,148.9709
0.011528,pieces/m3,0.005-1,0.33,-42.2972,148.9603
0.0,pieces/m3,0-0.0005,0.33,-42.3087,148.9488
0.010323,pieces/m3,0.005-1,0.33,-42.8277,148.448
0.019063,pieces/m3,0.005-1,0.33,-42.8371,148.4349
0.028614,pieces/m3,0.005-1,0.33,-42.8448,148.4211
0.025709,pieces/m3,0.005-1,0.33,-16.5692,145.7482
0.051704,pieces/m3,0.005-1,0.33,-16.5523,145.7586
0.04902,pieces/m3,0.005-1,0.33,-16.5347,145.7419
0.028801,pieces/m3,0.005-1,0.33,-15.0181,145.3881
0.048489,pieces/m3,0.005-1,0.33,-14.9985,145.3829
0.150879,pieces/m3,0.005-1,0.33,-14.9792,145.3785
0.029982,pieces/m3,0.005-1,0.33,-13.6473,144.0824
0.005979,pieces/m3,0.005-1,0.33,-13.632,144.0713
0.022899,pieces/m3,0.005-1,0.33,-13.6168,144.0593
0.097981,pieces/m3,0.005-1,0.33,-12.0222,143.2742
0.035879,pieces/m3,0.005-1,0.33,-12.0031,143.2817
0.082257,pieces/m3,0.005-1,0.33,-11.9875,143.2887
0.043755,pieces/m3,0.005-1,0.33,-10.7537,142.3313
0.005581,pieces/m3,0.005-1,0.33,-10.7735,142.3012
0.011522,pieces/m3,0.005-1,0.33,-10.7849,142.2847
0.01748,pieces/m3,0.005-1,0.33,-12.2716,141.6273
0.006501,pieces/m3,0.005-1,0.33,-12.2862,141.6233
0.0,pieces/m3,0-0.0005,0.33,-12.3042,141.6185
0.0,pieces/m3,0-0.0005,0.33,-15.4937,141.0434
0.007461,pieces/m3,0.005-1,0.33,-15.5085,141.0408
0.0,pieces/m3,0-0.0005,0.33,-15.5245,141.0381
0.0,pieces/m3,0-0.0005,0.33,-17.0539,140.7762
0.0,pieces/m3,0-0.0005,0.33,-17.0659,140.7736
0.0,pieces/m3,0-0.0005,0.33,-17.0782,140.7713
0.017168,pieces/m3,0.005-1,0.33,-18.6526,119.489
0.006963,pieces/m3,0.005-1,0.33,-18.6584,119.4751
0.0,pieces/m3,0-0.0005,0.33,-18.6598,119.4604
0.0,pieces/m3,0-0.0005,0.33,-18.8643,118.6698
0.006941,pieces/m3,0.005-1,0.33,-18.8687,118.652
0.0,pieces/m3,0-0.0005,0.33,-18.8747,118.6334
0.03434,pieces/m3,0.005-1,0.33,-18.9851,118.2031
0.0071,pieces/m3,0.005-1,0.33,-18.99,118.1841
0.00715,pieces/m3,0.005-1,0.33,-18.9954,118.1656
0.0,pieces/m3,0-0.0005,0.33,-19.1099,117.718
0.007656,pieces/m3,0.005-1,0.33,-19.1137,117.6992
0.023184,pieces/m3,0.005-1,0.33,-19.1174,117.6814
0.042522,pieces/m3,0.005-1,0.33,-19.43,115.9255
0.007499,pieces/m3,0.005-1,0.33,-19.4288,115.9437
0.04217,pieces/m3,0.005-1,0.33,-19.4277,115.961
0.062267,pieces/m3,0.005-1,0.33,-20.0612,116.3759
0.051928,pieces/m3,0.005-1,0.33,-20.0659,116.3518
0.425588,pieces/m3,0.005-1,0.33,-20.0718,116.337
0.032483,pieces/m3,0.005-1,0.33,-20.3179,115.6619
0.0,pieces/m3,0-0.0005,0.33,-20.3236,115.6446
0.0,pieces/m3,0-0.0005,0.33,-20.3294,115.6287
0.0,pieces/m3,0-0.0005,0.33,-19.7933,115.982
0.006654,pieces/m3,0.005-1,0.33,-19.8018,115.9652
0.0,pieces/m3,0-0.0005,0.33,-19.8139,115.9477
0.0,pieces/m3,0-0.0005,0.33,-20.3848,115.1297
0.0,pieces/m3,0-0.0005,0.33,-20.3983,115.1164
0.016181,pieces/m3,0.005-1,0.33,-20.4033,115.1027
0.101414,pieces/m3,0.005-1,0.33,-21.8401,113.9183
0.016108,pieces/m3,0.005-1,0.33,-21.8302,113.9318
0.043299,pieces/m3,0.005-1,0.33,-21.819,113.9455
0.0,pieces/m3,0-0.0005,0.33,-21.20236,115.47262
0.013901,pieces/m3,0.005-1,0.33,-21.1987,115.4921
0.00696,pieces/m3,0.005-1,0.33,-21.19058,115.50976
0.015583,pieces/m3,0.005-1,0.33,-19.9658,117.09446
0.0,pieces/m3,0-0.0005,0.33,-19.95094,117.10174
0.007833,pieces/m3,0.005-1,0.33,-19.93632,117.10944
0.042194,pieces/m3,0.005-1,0.33,-18.73008,118.74132
0.031063,pieces/m3,0.005-1,0.33,-18.71774,118.75362
0.015793,pieces/m3,0.005-1,0.33,-18.70528,118.76482
2.260793,pieces/m3,1-10,0.33,-17.66304,120.13186
0.644222,pieces/m3,0.005-1,0.33,-17.65406,120.14442
0.078814,pieces/m3,0.005-1,0.33,-17.64606,120.1562
0.009644,pieces/m3,0.005-1,0.33,-15.21086,123.32366
0.0096,pieces/m3,0.005-1,0.33,-15.20236,123.33308
0.0,pieces/m3,0-0.0005,0.33,-15.19432,123.34406
0.0,pieces/m3,0-0.0005,0.33,-14.2914,124.78106
0.009196,pieces/m3,0.005-1,0.33,-14.2834,124.7901
0.0,pieces/m3,0-0.0005,0.33,-14.27502,124.80036
0.023272,pieces/m3,0.005-1,0.33,-13.74612,127.598
0.0,pieces/m3,0-0.0005,0.33,-13.7412,127.61308
0.0,pieces/m3,0-0.0005,0.33,-13.73608,127.62774
0.0,pieces/m3,0-0.0005,0.33,-12.82344,129.38588
0.0,pieces/m3,0-0.0005,0.33,-12.81908,129.40024
0.0,pieces/m3,0-0.0005,0.33,-12.81448,129.41546
0.0,pieces/m3,0-0.0005,0.33,-12.41396,130.15976
0.0,pieces/m3,0-0.0005,0.33,-12.40858,130.16886
0.0,pieces/m3,0-0.0005,0.33,-12.40386,130.1783
0.022719,pieces/m3,0.005-1,0.33,5.6347,83.1362
0.032069,pieces/m3,0.005-1,0.33,5.7087,83.7122
0.008201,pieces/m3,0.005-1,0.33,5.8953,85.0038
0.026425,pieces/m3,0.005-1,0.33,5.9693,85.7022
0.006003,pieces/m3,0.005-1,0.33,6.1637,86.9385
0.008191,pieces/m3,0.005-1,0.33,6.2427,87.6247
0.01084,pieces/m3,0.005-1,0.33,6.4225,88.7502
0.010411,pieces/m3,0.005-1,0.33,6.4692,89.3732
0.014532,pieces/m3,0.005-1,0.33,6.6318,90.5578
0.052459,pieces/m3,0.005-1,0.33,6.5213,91.1412
0.373378,pieces/m3,0.005-1,0.33,6.4847,92.2643
0.173845,pieces/m3,0.005-1,0.33,6.4857,92.897
0.068163,pieces/m3,0.005-1,0.33,6.5455,93.681
0.022558,pieces/m3,0.005-1,0.33,6.6995,94.1268
0.191679,pieces/m3,0.005-1,0.33,6.854,94.8588
0.030541,pieces/m3,0.005-1,0.33,6.9277,95.3367
0.028735,pieces/m3,0.005-1,0.33,7.0105,96.298
0.044571,pieces/m3,0.005-1,0.33,7.2808,96.8997
0.992036,pieces/m3,0.005-1,0.333,-33.1342,-81.2382
0.133389,pieces/m3,0.005-1,0.333,-33.1071,-82.387
0.342431,pieces/m3,0.005-1,0.333,-33.0195,-83.4213
0.152483,pieces/m3,0.005-1,0.333,-32.9105,-84.4851
0.117604,pieces/m3,0.005-1,0.333,-32.8038,-86.2393
1.138242,pieces/m3,1-10,0.333,-32.7309,-86.3835
0.273054,pieces/m3,0.005-1,0.333,-32.5685,-87.4243
0.259965,pieces/m3,0.005-1,0.333,-32.3817,-88.1103
0.210883,pieces/m3,0.005-1,0.333,-32.2052,-89.4267
0.01888,pieces/m3,0.005-1,0.333,-31.978,-90.4108
0.025173,pieces/m3,0.005-1,0.333,-31.8065,-91.3445
0.075559,pieces/m3,0.005-1,0.333,-31.5774,-92.3432
7.014418,pieces/m3,1-10,0.333,-31.3878,-93.3457
0.026391,pieces/m3,0.005-1,0.333,-31.1743,-94.3172
0.245825,pieces/m3,0.005-1,0.333,-30.9504,-95.3477
0.482059,pieces/m3,0.005-1,0.333,-30.5732,-96.2025
2.364218,pieces/m3,1-10,0.333,-30.2413,-97.0948
0.141392,pieces/m3,0.005-1,0.333,-29.8994,-97.9295
0.514732,pieces/m3,0.005-1,0.333,-29.5605,-98.8063
0.363335,pieces/m3,0.005-1,0.333,-29.3441,-99.7966
0.559632,pieces/m3,0.005-1,0.333,-29.1922,-100.739
0.654493,pieces/m3,0.005-1,0.333,-29.0453,-101.7302
0.405544,pieces/m3,0.005-1,0.333,-28.8929,-102.5777
0.176073,pieces/m3,0.005-1,0.333,-28.7311,-103.5486
1.142851,pieces/m3,1-10,0.333,-28.5805,-104.3963
0.54851,pieces/m3,0.005-1,0.333,-28.33,-105.331
0.034088,pieces/m3,0.005-1,0.333,-28.1885,-106.3073
0.062514,pieces/m3,0.005-1,0.333,-27.8781,-107.246
0.840274,pieces/m3,0.005-1,0.333,-27.5502,-108.0495
0.847522,pieces/m3,0.005-1,0.333,-27.2818,-108.9362
0.376668,pieces/m3,0.005-1,0.333,-27.022,-110.9803
1.788169,pieces/m3,1-10,0.333,-26.8718,-111.9128
0.355369,pieces/m3,0.005-1,0.333,-26.6982,-112.871
0.142413,pieces/m3,0.005-1,0.333,-26.6027,-113.8575
0.254525,pieces/m3,0.005-1,0.333,-26.5353,-114.8312
0.288747,pieces/m3,0.005-1,0.333,-26.3318,-115.7358
0.065742,pieces/m3,0.005-1,0.333,-26.238,-116.6753
0.092646,pieces/m3,0.005-1,0.333,-26.1643,-117.5795
0.484645,pieces/m3,0.005-1,0.333,-26.0652,-118.5125
0.303663,pieces/m3,0.005-1,0.333,-26.0422,-119.432
0.048181,pieces/m3,0.005-1,0.333,-25.9512,-120.4278
0.043782,pieces/m3,0.005-1,0.333,-25.8596,-121.3422
0.077869,pieces/m3,0.005-1,0.333,-25.5538,-122.2008
0.009734,pieces/m3,0.005-1,0.333,-25.2705,-123.2543
0.02271,pieces/m3,0.005-1,0.333,-24.9669,-123.9391
0.065628,pieces/m3,0.005-1,0.333,-24.6527,-124.7923
0.018868,pieces/m3,0.005-1,0.333,-24.5847,-125.7344
0.056111,pieces/m3,0.005-1,0.333,-24.4952,-126.6168
0.3,pieces/m3,0.005-1,0.15,-3.0,-82.0
0.73,pieces/m3,0.005-1,0.15,-2.5,-82.0
0.65,pieces/m3,0.005-1,0.15,-2.0,-82.0
0.43,pieces/m3,0.005-1,0.15,-1.5,-82.0
0.5,pieces/m3,0.005-1,0.15,-1.0,-82.0
0.34,pieces/m3,0.005-1,0.15,-0.5,-82.0
0.35,pieces/m3,0.005-1,0.15,0.0,-82.0
0.61,pieces/m3,0.005-1,0.15,0.5,-82.0
0.65,pieces/m3,0.005-1,0.15,1.0,-82.0
0.63,pieces/m3,0.005-1,0.15,1.0,-84.0
0.54,pieces/m3,0.005-1,0.15,1.0,-86.0
0.88,pieces/m3,0.005-1,0.15,0.5,-86.0
0.53,pieces/m3,0.005-1,0.15,0.0,-86.0
1.02,pieces/m3,1-10,0.15,-0.5,-86.0
0.6,pieces/m3,0.005-1,0.15,-1.0,-86.0
0.7,pieces/m3,0.005-1,0.15,-1.5,-86.0
0.59,pieces/m3,0.005-1,0.15,-2.0,-86.0
0.61,pieces/m3,0.005-1,0.15,-2.5,-86.0
0.66,pieces/m3,0.005-1,0.15,-3.0,-86.0
